(833, 1978, -8.9010591506958, -1.8032678365707397, 1, 0, 0, 0, 0, 0, 104, 104, 105, 0, 0, 0, 223, 0, 0, 253, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)


(850, 1977, -9.037215232849121, -1.9474472999572754, 1, 0, 0, 0, 0, 0, 104, 104, 105, 0, 0, 0, 223, 0, 0, 253, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)


(866, 1977, -8.96038818359375, -1.747466802597046, 1, 0, 0, 0, 0, 0, 104, 103, 104, 0, 0, 0, 222, 0, 0, 252, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)


(883, 1977, -8.93333911895752, -1.9409534931182861, 1, 0, 0, 0, 0, 0, 103, 103, 104, 0, 0, 0, 222, 0, 0, 252, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0)


(900, 1976, -9.111021995544434, -2.089531660079956, 1, 0, 0, 0, 0, 0, 103, 103, 104, 0, 0, 0, 222, 0, 0, 252, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0)


(916, 1976, -9.107120513916016, -2.095594882965088, 1, 0, 0, 0, 0, 0, 103, 102, 104, 0, 0, 0, 221, 0, 0, 252, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 101, 0, 0, 0)


(933, 1976, -9.24649715423584, -1.9580330848693848, 1, 0, 0, 0, 255, 0, 102, 102, 103, 0, 0, 0, 221, 0, 0, 251, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 100, 0, 0, 0)


(950, 1975, -8.961307525634766, -1.7758938074111938, 1, 0, 0, 0, 255, 0, 102, 102, 103, 0, 0, 0, 221, 0, 0, 251, 249, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 254, 100, 0, 0, 0)


(966, 1975, -8.838444709777832, -1.7226052284240723, 1, 0, 0, 0, 255, 104, 101, 101, 103, 0, 0, 0, 220, 0, 0, 251, 249, 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 253, 99, 0, 0, 0)


(983, 1975, -8.920072555541992, -1.669757604598999, 1, 0, 0, 0, 254, 103, 101, 101, 102, 0, 0, 0, 220, 0, 0, 250, 249, 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 253, 99, 0, 0, 0)


(1000, 1974, -8.501697540283203, -1.6144956350326538, 1, 0, 0, 0, 254, 103, 101, 101, 102, 0, 0, 0, 219, 0, 0, 250, 248, 0, 0, 0, 0, 0, 0, 0, 0, 222, 0, 253, 99, 0, 0, 0)


(1016, 1974, -8.669663429260254, -1.8677526712417603, 1, 0, 0, 0, 253, 102, 100, 100, 102, 0, 0, 0, 219, 0, 0, 250, 248, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 252, 98, 0, 0, 0)


(1033, 1973, -8.720279693603516, -1.8323675394058228, 1, 0, 0, 0, 253, 102, 100, 100, 101, 0, 0, 0, 219, 0, 0, 250, 248, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 252, 98, 0, 0, 0)


(1050, 1973, -8.845105171203613, -1.8269518613815308, 1, 0, 0, 0, 253, 101, 100, 100, 101, 0, 0, 0, 218, 0, 0, 249, 247, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 252, 98, 0, 0, 0)


(1066, 1973, -8.7424955368042, -1.6897984743118286, 1, 0, 0, 0, 252, 101, 99, 99, 101, 0, 0, 0, 218, 0, 0, 249, 247, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 251, 98, 0, 0, 0)


(1083, 1972, -8.832159996032715, -1.7657246589660645, 1, 0, 0, 0, 252, 100, 99, 99, 100, 0, 0, 0, 218, 0, 0, 249, 247, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 251, 0, 0, 0, 0)


(1100, 1972, -8.910235404968262, -1.8043373823165894, 1, 0, 0, 0, 251, 100, 99, 99, 100, 0, 0, 0, 217, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 251, 0, 0, 0, 0)


(1116, 1972, -8.761661529541016, -1.8020007610321045, 1, 0, 0, 0, 251, 100, 98, 98, 100, 0, 0, 0, 217, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 250, 0, 0, 0, 0)


(1133, 1971, -8.836089134216309, -1.5714998245239258, 1, 0, 0, 0, 251, 99, 98, 98, 99, 0, 0, 0, 217, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 250, 0, 0, 0, 0)


(1150, 1971, -8.627727508544922, -1.5045630931854248, 1, 0, 0, 0, 250, 99, 97, 98, 99, 0, 0, 0, 216, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0)


(1166, 1971, -8.50322437286377, -1.468110203742981, 1, 0, 0, 0, 250, 98, 97, 97, 99, 0, 0, 0, 216, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0)


(1183, 1970, -8.465577125549316, -1.4286136627197266, 2, 0, 0, 0, 250, 98, 97, 97, 98, 0, 0, 0, 216, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 95, 0, 0)


(1200, 1970, -8.581296920776367, -1.3474041223526, 2, 0, 0, 0, 249, 98, 96, 96, 98, 0, 0, 0, 215, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 95, 0, 0)


(1216, 1970, -8.803860664367676, -1.3385897874832153, 2, 0, 0, 0, 249, 97, 96, 96, 98, 0, 0, 0, 215, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 94, 0, 0)


(1233, 1969, -8.594910621643066, -1.2571978569030762, 2, 0, 0, 0, 248, 97, 96, 96, 98, 0, 0, 0, 214, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 94, 0, 0)


(1250, 1969, -8.70570182800293, -1.0161018371582031, 2, 0, 0, 0, 248, 96, 95, 95, 97, 0, 0, 0, 214, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 94, 0, 0)


(1266, 1968, -8.415589332580566, -0.7403053045272827, 2, 0, 0, 0, 248, 96, 95, 95, 97, 0, 0, 0, 214, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 93, 0, 0)


(1283, 1968, -8.501152038574219, -0.5858262777328491, 2, 0, 0, 0, 247, 95, 95, 95, 97, 0, 0, 0, 213, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 93, 0, 0)


(1300, 1968, -8.323265075683594, -0.4922495484352112, 2, 0, 0, 0, 247, 95, 94, 94, 97, 0, 0, 0, 213, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 249, 93, 0, 0)


(1316, 1967, -8.078402519226074, -0.7480340600013733, 2, 0, 0, 0, 247, 95, 94, 94, 0, 0, 0, 0, 213, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 248, 92, 0, 0)


(1333, 1967, -8.214553833007812, -0.8495426774024963, 2, 0, 0, 0, 246, 94, 93, 94, 0, 0, 0, 0, 212, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 248, 92, 0, 0)


(1350, 1967, -8.046549797058105, -0.7895174622535706, 2, 0, 0, 0, 246, 94, 93, 93, 0, 0, 0, 0, 212, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 247, 92, 0, 0)


(1366, 1966, -8.128774642944336, -0.7789915204048157, 2, 0, 0, 0, 245, 93, 93, 93, 0, 0, 0, 0, 212, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 247, 0, 0, 0)


(1383, 1966, -8.254681587219238, -0.8304703831672668, 2, 0, 0, 0, 245, 93, 92, 93, 0, 0, 0, 0, 211, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 246, 0, 0, 0)


(1400, 1966, -8.194334030151367, -0.7727757096290588, 2, 0, 0, 0, 245, 93, 92, 92, 0, 0, 0, 0, 211, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 246, 0, 0, 0)


(1416, 1965, -8.391419410705566, -0.9370166659355164, 2, 0, 0, 0, 244, 92, 92, 92, 0, 0, 0, 0, 211, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 245, 0, 0, 0)


(1433, 1965, -8.471471786499023, -1.185895323753357, 2, 0, 0, 0, 244, 92, 91, 92, 0, 0, 0, 0, 210, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 245, 0, 0, 0)


(1450, 1965, -8.165336608886719, -1.2158235311508179, 2, 0, 0, 0, 244, 91, 91, 91, 0, 0, 0, 0, 210, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 244, 0, 0, 0)


(1466, 1964, -8.376522064208984, -1.1773216724395752, 2, 0, 0, 0, 243, 91, 91, 91, 0, 0, 0, 0, 209, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 244, 0, 89, 0)


(1483, 1964, -8.279623031616211, -1.1085535287857056, 2, 0, 0, 0, 243, 91, 90, 91, 0, 0, 0, 0, 209, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 243, 0, 89, 0)


(1500, 1963, -8.380890846252441, -1.3050014972686768, 2, 0, 0, 0, 243, 90, 90, 90, 0, 0, 0, 0, 209, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 243, 0, 88, 0)


(1516, 1963, -8.493487358093262, -1.3066326379776, 2, 0, 0, 0, 242, 90, 90, 90, 0, 0, 0, 0, 208, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 242, 0, 88, 0)


(1533, 1963, -8.243160247802734, -1.39844810962677, 2, 0, 0, 0, 92, 89, 89, 90, 0, 0, 0, 0, 208, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 242, 0, 88, 0)


(1550, 1962, -8.282336235046387, -1.626600980758667, 2, 0, 0, 0, 91, 89, 89, 89, 0, 0, 0, 0, 208, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 242, 0, 87, 0)


(1566, 1962, -8.20166015625, -1.6822153329849243, 2, 0, 0, 0, 91, 89, 88, 89, 0, 0, 0, 0, 207, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 241, 0, 87, 0)


(1583, 1962, -8.296459197998047, -1.6041828393936157, 2, 0, 0, 0, 90, 88, 88, 89, 0, 0, 0, 0, 207, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 241, 0, 87, 0)


(1600, 1961, -8.355011940002441, -1.5952650308609009, 2, 0, 0, 0, 90, 88, 88, 88, 0, 0, 0, 0, 207, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 240, 0, 87, 0)


(1616, 1961, -8.33712387084961, -1.7471420764923096, 2, 0, 0, 0, 89, 88, 87, 88, 0, 0, 0, 0, 206, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0)


(1633, 1961, -8.292742729187012, -1.8075276613235474, 2, 0, 0, 0, 89, 87, 87, 88, 0, 0, 0, 0, 206, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0)


(1650, 1960, -8.238877296447754, -2.101480484008789, 2, 0, 0, 0, 88, 87, 87, 87, 0, 0, 0, 0, 205, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0)


(1666, 1960, -8.239837646484375, -1.9836127758026123, 2, 0, 0, 0, 88, 86, 86, 87, 0, 0, 0, 0, 205, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0)


(1683, 1959, -8.159329414367676, -1.9120168685913086, 2, 0, 0, 0, 87, 86, 86, 87, 0, 0, 0, 0, 205, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 85)


(1700, 1959, -8.004135131835938, -1.8574179410934448, 2, 0, 0, 0, 87, 86, 86, 86, 0, 0, 0, 0, 204, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 84)


(1716, 1959, -7.915322780609131, -1.5251089334487915, 2, 0, 0, 0, 86, 85, 85, 86, 0, 0, 0, 0, 204, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 238, 0, 0, 84)


(1733, 1958, -8.008622169494629, -1.4412404298782349, 2, 0, 0, 0, 86, 85, 85, 86, 0, 0, 0, 0, 204, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 237, 0, 0, 84)


(1750, 1958, -8.226831436157227, -1.3114221096038818, 2, 0, 0, 0, 86, 85, 85, 85, 0, 0, 0, 0, 203, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 237, 0, 0, 83)


(1766, 1958, -8.101699829101562, -1.3891186714172363, 2, 0, 0, 0, 85, 84, 84, 85, 0, 0, 0, 0, 203, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 0, 237, 0, 0, 83)


(1783, 1957, -8.063776016235352, -1.1376577615737915, 2, 0, 0, 0, 85, 84, 84, 85, 0, 0, 0, 0, 203, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 0, 236, 0, 0, 83)


(1800, 1957, -8.004612922668457, -1.1835263967514038, 2, 0, 0, 0, 84, 83, 83, 84, 0, 0, 0, 0, 202, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 0, 236, 0, 0, 82)


(1816, 1957, -8.172761917114258, -1.0764570236206055, 2, 0, 0, 0, 84, 83, 83, 84, 0, 0, 0, 0, 202, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 236, 0, 0, 0)


(1833, 1956, -8.391511917114258, -0.8995274305343628, 2, 0, 0, 0, 83, 83, 83, 84, 0, 0, 0, 0, 201, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 235, 0, 0, 0)


(1849, 1956, -8.456671714782715, -0.9543435573577881, 2, 0, 0, 0, 83, 82, 82, 83, 0, 0, 0, 0, 201, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 235, 0, 0, 0)


